COUNTRY,MA_ID,NAME,LON,LAT,DESIG,LEGAL,DESIG_TYPE,DOMAIN,STATUS,DATE_ESTAB,AREA_R_HA,MARIE_R_H,MGT_PLAN,IUCN_CAT,INTL_CONV,STATE_PROV,ZONES,NO_TAKE,NO_TK_R_HA,MGT_MODEL,MGT_EFF,SOURCE,NOTES,CONSENT,CTMPAS_CAT,VALIDATED,VALIDATED_BY,VALIDATED_ON,HAS_POLY
"Solomon Islands","5006900","Voe - Kindu","157.22534042","-8.28529081","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",5.19,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006800","Uua - Kindu","157.22672630","-8.27928727","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",6.67,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006700","Ringi - Kindu","157.22667617","-8.28225132","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",2.19,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006600","Rekoso - Kindu","157.22990995","-8.31881353","LMMA","Unknown","Local","marine","No longer active","2011-12-01",13.11,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006500","Eana - Kindu","157.23590703","-8.32264750","LMMA","Unknown","Local","marine","No longer active","2011-12-01",36.09,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006400","Beta / Kandilae - Kindu","157.21555479","-8.26933747","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",12.47,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006300","Ngangasa-Kidu","157.22726400","-8.29163693","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",33.47,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006200","KIda","157.18124572","-8.27766533","LMMA","Unknown","Local","marine","Voluntary","2011-12-01",107.08,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006100","Kinamara","157.15249824","-8.27137543","LMMA","Unknown","Local","marine","No longer active","2011-12-01",141.94,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5006000","Saika","157.17017868","-8.27141740","LMMA","Unknown","Local","marine","No longer active","2011-12-01",163.33,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5005900","Nazareti","157.13293545","-8.26386648","LMMA","Unknown","Local","marine","No longer active","2011-12-01",224.83,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5005800","Buni","157.12503138","-8.29346148","LMMA","Unknown","Local","marine","No longer active","2011-12-01",142.84,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5005700","Barasipo","157.10713195","-8.26880007","LMMA","Unknown","Local","marine","No longer active","2011-12-01",352.51,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","Simon Albert - from shapefile Roviana_MPAs_Nov_11","","Point only","Category 1","False","","","True"
"Solomon Islands","5005600","Kolombangara","157.06985816","-7.97439689","Conservation Area","Unknown","Local","terrestrial","Designated","0001-01-01",19718.56,0.00,"Unknown","Unknown","None","Western","Unknown","Unknown",0.00,"None","Unknown","400 m contour line from SRTM elevation","","Point only","Category 1","False","","","True"
"Solomon Islands","5005400","Egholo - Agagana","157.29939147","-8.40426256","LMMA","Unknown","Local","marine","No longer active","2011-12-01",199.16,0.00,"Unknown","Unknown","None","Western","No","Unknown",0.00,"None","Unknown","CT Atlas workshop - July 2012","","Point only","Category 1","False","","","True"
"Solomon Islands","5005300","Visale","159.67549563","-9.25526722","Unknown","None","Unknown","marine","No longer active","2011-12-01",908.62,0.00,"Unknown","Unknown","None","Guadalcanal","Unknown","Unknown",0.00,"None","Unknown","CT Atlas workshop - Sept 2012","","Point only","Category 1","False","","","True"
"Solomon Islands","5005200","Naro Terrestrial Area","159.61736435","-9.30230223","Unknown","None","Unknown","terrestrial","Voluntary","0001-01-01",579.25,0.00,"No","Unknown","None","Guadalcanal","Unknown","Unknown",0.00,"None","Unknown","CT Atlas workshop - Sept 2012","Terrestrial part of Naro","Point only","Category 1","False","","","True"
"Solomon Islands","5005000","unnamed","159.63416763","-9.56865402","Tabu Site","None","Local","marine","Voluntary","2011-12-01",1438.69,0.00,"No","Unknown","None","Guadalcanal","Unknown","Unknown",0.00,"None","Unknown","CT Atlas workshop - Sept 2012","Rose Babaua MECDM","Point only","Category 1","False","","","True"
"Solomon Islands","5004800","Ruasura","160.61291538","-9.50058223","Unknown","None","Unknown","marine","No longer active","2011-12-01",2482.03,0.00,"Unknown","Unknown","None","Guadalcanal","Unknown","Unknown",0.00,"None","Unknown","CT Atlas workshop - Sept 2012","Proposed LMMA - Willie Atu - Dr Divinald","Point only","Category 1","False","","","True"
"Solomon Islands","5004700","Ludigo Foundation","160.41493826","-9.87459195","Unknown","Unknown","Unknown","marine","No longer active","2011-12-01",111.39,0.00,"Unknown","Unknown","None","Guadalcanal","Unknown","Unknown",0.00,"None","Unknown","CT Atlas workshop - Sept 2012","Bianca or Willie may know","Point only","Category 1","False","","","True"
"Solomon Islands","5004600","Vungana","160.77912961","-9.89412218","Marine Conservation Area","None","Local","marine","Voluntary","2013-04-06",813.47,0.00,"Drafted","Unknown","None","Guadalcanal","Yes","Part",0.00,"None","Unknown","Ben Salepo and Peter Kenelorea - Managed Areas Workshop - Oct 2015. Originally at CT Atlas workshop - Sept 2012","Live and Learn - Benjamin Salepo","Point only","Category 1","True","Yes - Ben Salepo - Oct 2015","","True"
"Solomon Islands","5004300","Makwanu Artificial Islands","160.82883270","-8.41878408","LMMA","Unknown","Local","marine","No longer active","2011-12-01",1064.87,0.00,"Unknown","Unknown","None","Malaita","Unknown","Unknown",0.00,"None","Unknown","Worldfish staff - Managed Areas Workshop - July 2014","Worldfish - Delvene and Janet?","Point only","Category 1","True","Yes - Chrisanto Daokalia and Faye Siota (WorldFish)","","True"
"Solomon Islands","5004100","Wai-Hau Conservation Foundation","160.98336916","-9.24050567","Conservation Area","Unknown","Local","marine","Voluntary","2010-07-02",261.17,0.00,"Drafted","Unknown","None","Malaita","Unknown","Unknown",0.00,"None","Unknown","Worldfish staff - Managed Areas Workshop - July 2014. Felix Naitoro - Managed Areas Workshop - Oct 2014","check with SILMMA - leatherback beach, 3 tribes engaged here middle part is the Wai-hau and it goes up into forest","Yes","Category 1","False","","","True"
"Solomon Islands","5003900","Toro","161.16888881","-9.35285277","LMMA","Unknown","Local","marine","Draft","2011-12-01",186.81,0.00,"No","Unknown","None","Malaita","Unknown","Unknown",0.00,"None","Unknown","Managed Areas Workshop - Oct 2015.  CT Atlas Workshop - Sept 2012","check with SILMMA","Point only","Category 1","False","","","True"
"Solomon Islands","5003800","Pipisu","161.22152987","-9.44009508","LMMA","Unknown","Local","marine","No longer active","2011-12-01",626.52,0.00,"Unknown","Unknown","None","Malaita","Unknown","Unknown",0.00,"None","Unknown","Worldfish staff - Managed Areas Workshop - July 2014","check with SILMMA - near Peter Rs village","Point only","Category 1","False","","","True"
"Solomon Islands","5003700","Kubokale","156.57019433","-6.64545707","LMMA","None","Local","marine","Voluntary","2011-12-01",38.88,0.00,"No","Unknown","None","Choiseul","No","All",38.88,"None","Unknown","Jimmy Kereseka - May 2014","Sketch boundary","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5003600","Naro","159.60886656","-9.29464819","LMMA","None","Local","marine","No longer active","2012-04-13",73.77,0.00,"No","Unknown","None","Guadalcanal","No","None",0.00,"None","Unknown","Managed Areas Workshop - Oct 2014","No longer active as of mid 2015","Point only","Category 1","False","","","True"
"Solomon Islands","5003500","Masilot","156.92463649","-6.84307431","LMMA","None","Local","marine","Voluntary","2011-01-01",61.40,0.00,"No","Unknown","None","Choiseul","No","All",61.40,"SI MEAT","Unknown","Jimmy Kereseka - May 2014 - GPS points","Attribute updates from Jimmy Kereseka Oct 2013","Point only","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5002900","Koqulavata","156.80729226","-8.06611806","LMMA","Unknown","Local","marine","Proposed","2011-01-01",246.37,0.00,"Yes","Unknown","None","Western","No","None",53.68,"None","Unknown","WWF Solomon Islands","Hot spot reef is included in Kogulavata Management Plan","Point only","Category 1","False","","","True"
"Solomon Islands","5002700","Nusatupe","156.86885023","-8.09725915","LMMA","Unknown","Local","marine","Voluntary","1998-01-01",48.83,0.00,"No","Unknown","None","Western","Unknown","All",48.83,"None","Unknown","Shannon Seeto - Managed Areas Workshop Oct 2014","","Yes","Category 1","True","Yes - Faye Siota and Chris Daokalia","","True"
"Solomon Islands","5002600","Babanga Reef","156.87894640","-8.12660708","LMMA","Unknown","Local","marine","No longer active","1998-01-01",89.72,0.00,"Unknown","Unknown","None","Western","No","Part",0.00,"None","Unknown","Shannon Seeto - Managed Areas Workshop Oct 2014","","Point only","Category 1","False","","","True"
"Solomon Islands","5002500","Babanga","156.88555734","-8.11549854","LMMA","Unknown","Local","marine","No longer active","1998-01-01",86.41,0.00,"Unknown","Unknown","None","Western","No","Part",0.00,"None","Unknown","Shannon Seeto - Managed Areas Workshop Oct 2014","","Point only","Category 1","False","","","True"
"Solomon Islands","5002400","Naru","156.91899447","-8.14087383","LMMA","Unknown","Local","marine","No longer active","1998-01-01",121.13,0.00,"Unknown","Unknown","None","Western","No","Part",699.33,"None","Unknown","WWF Solomon Islands","Proposed for selective use closure","Point only","Category 1","False","","","True"
"Solomon Islands","5002300","Vacho Islands","156.62147955","-6.64062012","LMMA","None","Local","marine","Voluntary","2008-04-01",200.81,0.00,"No","Unknown","None","Choiseul","No","All",200.81,"None","Unknown","Jimmy Kereseka - May 2014","","Point only","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5002200","Moli","156.51627498","-6.82897516","LMMA","None","Local","marine","Voluntary","2008-04-01",137.40,0.00,"No","Unknown","None","Choiseul","No","Seasonal",137.40,"None","Unknown","Jimmy Kereseka - May 2014","","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5002100","Muzo","157.46496922","-7.45491993","Marine Conservation Area","None","Local","marine-terrestrial","Voluntary","2008-08-01",494.70,0.00,"No","Unknown","None","Choiseul","No","Seasonal",494.70,"None","Unknown","Lauru Land Conference of Tribal Communities","","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5002000","Tabubiru","157.36216157","-7.40695793","Marine Conservation Area","None","Local","marine","Voluntary","2008-08-01",239.70,0.00,"Drafted","Unknown","None","Choiseul","No","Seasonal",239.70,"None","Unknown","Lauru Land Conference of Tribal Communities","","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5001900","Rabakela","156.39665361","-6.63268423","Marine Conservation Area","None","Local","marine","Dispute","2007-01-01",22.42,0.00,"No","Unknown","None","Choiseul","No","Unknown",22.42,"None","Unknown","Lauru Land Conference of Tribal Communities","","Point only","Category 1","True","Yes - Jimmy Kereseka - May 2014","","True"
"Solomon Islands","5001800","Chivoko (Marine)","156.52567260","-6.59526348","LMMA","None","Local","marine","Voluntary","2006-01-01",83.48,0.00,"Drafted","Unknown","None","Choiseul","No","Seasonal",83.00,"None","Unknown","Lauru Land Conference of Tribal Communities","All the area is a No-Take Zone (Govan, reefbase), Sustainable Forest Management","Point only","Category 1","True","Yes - Jimmy Kereseka - May 2014","","True"
"Solomon Islands","5001700","Pasipasibarego","156.39630372","-6.72376870","LMMA","None","Local","marine","Voluntary","2007-01-01",108.62,0.00,"Yes","Unknown","None","Choiseul","No","Seasonal",108.62,"None","Unknown","Managed Areas Workshop - Oct 2014","All the area is a No-Take Zone (Govan, reefbase)","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5001600","Parama Island","156.39947006","-6.68551260","Marine Conservation Area","None","Local","marine","Voluntary","2006-01-01",347.56,0.00,"Drafted","Unknown","None","Choiseul","No","All",347.56,"None","Unknown","Lauru Land Conference of Tribal Communities","","Yes","Category 1","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5001500","Zinoa","156.62404450","-6.89316891","Marine Conservation Area","None","Local","marine","Voluntary","2004-11-01",145.23,0.00,"Drafted","Unknown","None","Choiseul","No","Seasonal",145.23,"None","Unknown","Jimmy Kereseka - May 2014","All the area is a No-Take Zone","Yes","Category 3","True","Yes - Jimmy Kereseka May 2014","","True"
"Solomon Islands","5001400","Sasakola Integrated Conservation Area","158.69302425","-7.83119426","LMMA","Unknown","Local","marine-terrestrial","Dispute","2008-01-01",1552.32,0.00,"Drafted","Unknown","None","Isabel","No","Species",1448.87,"None","Unknown","Managed Areas Workshop - Oct 2014","Conservation for turtles. 200 m seaward from coast and 50 m buffer inland","Point only","Category 1","False","","","True"
"Solomon Islands","5001300","Sukiki","160.61263659","-9.94232993","LMMA","None","Local","marine","Voluntary","2008-04-01",164.22,0.00,"Unknown","Unknown","None","Guadalcanal","No","All",164.22,"None","Unknown","Managed Areas Workshop - Oct 2014","","Point only","Category 1","True","Yes - Willie Atu","","True"
"Solomon Islands","5001200","Arnavon","158.00698790","-7.45678959","Marine Conservation Area","Isabel Province Resource Management and Environmental Protection Ordinance 2006","Provincial","Marine-Terrestrial","Designated","1995-08-01",15797.92,0.00,"Yes","Unknown","None","Isabel","No","All",15797.92,"None","Unknown","ACMCA Management Commitee and TNC","","Yes","Category 1","True","Yes - ACMCA Board March 2014","","True"
